,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,1.169758112347185,-0.20404245605391738,-2.0,2.0,2.0,-2.0,1.9999999999999998,-1.9999999999999998,2.0,-2.0,-0.20054332587398527,0.23482766958071746
2007-06-22,0.9286236269744851,1.9999999999999998,-2.0,1.5165867225418717,2.0,-2.0,1.9999999999999996,-2.0,2.0,-2.0,0.554789650483644,-1.9999999999999998
2007-06-29,-0.439386951457294,2.0,-2.0,1.8877662913087916,2.0,-2.0,1.9999999999999996,-2.0,2.0,-2.0,1.5516206601485028,-1.9999999999999998
2007-07-06,-1.012767115112129,2.0,-2.0,1.4483600647256265,2.0,-2.0,1.9999999999999993,-1.435592949613497,2.0,-2.0,2.0,-2.0000000000000004
2007-07-13,0.9808219494067034,2.0000000000000004,-2.0,1.4978532257715673,2.0,-2.0,1.9999999999999996,-2.0,0.5213248248217297,-2.0,2.0,-2.0000000000000004
2007-07-20,-0.9601439748475659,2.0,-2.0,-1.273572268620091,2.0,-2.0,2.000000000000001,2.0,1.2337162434676563,-2.0,2.0,-2.0
2007-07-27,-0.4200173960388017,-0.5974684021198261,-2.0,-2.0000000000000004,2.0,-2.0,2.000000000000001,2.0,0.6306010992516207,-2.0,2.0,1.3868846989070063
2007-08-03,0.3216175569545106,-0.9192661048891103,-2.0,-0.6804309785142425,2.0,-2.0,2.0000000000000004,2.0,-0.36463799144836184,-2.0,2.0,0.6427175178972032
2007-08-10,2.0,-2.0000000000000004,-2.0,-0.49242744503707714,2.0,-2.0,2.000000000000001,2.0,-0.050520205406972905,-2.0,-0.4570523495559503,2.0
2007-08-17,-0.11862191174025737,-2.0,-2.0,-1.859375527391305,-0.8504357057888912,-2.0,0.47696042066295413,2.0,2.0,1.3514727242575002,2.0,2.0
2007-08-24,2.0,-1.1751287943123188,-2.0,-2.0,-1.8248712056876812,-2.0,1.9999999999999996,2.0,2.0,-2.0,2.0,2.0
2007-08-31,2.0,-0.696685916320904,-2.0,-2.0000000000000004,-2.0,-2.0,2.0000000000000004,2.0,1.908241866472476,-2.0,2.0,1.7884440498484282
2007-09-07,2.0,-1.02869031399697,-2.0,-2.0,-2.0,-0.8001978871698752,1.9999999999999998,2.0,0.8288882011668453,-2.0,2.0,2.0
2007-09-14,2.0,-0.019247487482890676,-2.0,-2.0,2.0,-0.9297170630386763,1.9999999999999996,0.9270696366989097,-2.0,-2.0,2.0,1.021894913822658
2007-09-21,2.0,0.2951211224419026,-2.0,-2.0,-0.09464084667824299,2.0,1.9999999999999996,0.25555971518185927,-2.0,-2.0,2.0,0.5439600090544817
2007-09-28,2.0,1.9999999999999998,-2.0,-2.0,0.9825489442328214,2.0,1.7951329319910496,-0.617909376997437,-2.0,-2.0,2.0,-1.1597724992264336
2007-10-05,2.0,2.0,-2.0,-2.0,0.757366062256989,2.0,1.8290386203392541,-1.5845815069988092,-2.0,-2.0,2.0,-0.0018231755974338717
2007-10-12,1.9404371389599981,2.0,-2.0,-2.0000000000000004,0.5240693448352922,2.0,1.5362572922552353,-1.8461727459677275,-2.0,-2.0,2.0,0.8454089699172027
2007-10-19,0.338179811353654,1.1982094859041146,-2.0,-2.0,1.3401065203277716,2.0,1.38695639248728,-1.26345221007282,-2.0,-2.0,2.0,2.0
2007-10-26,0.11213183113584041,2.0,-2.0,-2.0,1.3121101564719269,2.0,0.7134805384820834,-1.13772252608985,-2.0,-2.0,2.0,2.0
2007-11-02,0.5164197807322924,0.019423343037828163,-2.0,-2.0,0.9876155587662836,2.0,1.7439694521118834,-0.26742813464828596,-2.0,-2.0,2.0,2.0
2007-11-09,2.0,0.7501327901982585,-2.0,-2.0,0.3841992786229776,2.0,1.8656679311787647,-2.0,-2.0,-2.0,2.0,2.0
2007-11-16,0.8708295567349497,0.5912113149966138,-2.0,-2.0000000000000004,1.5379591282684373,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
2007-11-23,2.0,-0.22452868897297157,-2.0,-1.9999999999999998,1.2245286889729718,2.0,2.0000000000000004,-2.0000000000000004,-2.0,-2.0,2.0,2.0
2007-11-30,2.0,0.6588880709172038,-2.0,-2.0,0.3411119290827962,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0
2007-12-07,2.0,0.5965766231776191,-2.0,-2.0,0.40342337682238166,2.0,1.9999999999999993,-2.0,-2.0,-2.0,2.0,2.0
2007-12-14,2.0,0.5772442033771934,-2.0,-2.0000000000000004,0.4662547880270402,2.0,1.9565010085957666,-1.9999999999999998,-2.0,-2.0,2.0,2.0
2007-12-21,2.0,0.012639388680871966,-2.0,-1.1373684288962649,0.12472904021539308,2.0,1.9999999999999996,-1.9999999999999998,-2.0,-2.0,2.0,2.0
2007-12-28,2.0,1.2557685807539944,-2.0,-0.8252694480382453,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-1.4304991327157492
