,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,2.0,-2.0000000000000004,-2.0,-1.000062068919291,-2.0,-2.0,1.9999999999999998,2.0,1.7364564934182205,2.0,1.9580657211887027,-1.6944601456876318
2007-06-22,2.0,2.0,-2.0,-2.0000000000000004,-2.0,-2.0,2.0000000000000004,2.0,2.0,-0.8685027131203344,1.8685027131203342,-2.0
2007-06-29,2.0,2.0,-2.0,-0.7488997727948377,-2.0,-2.0,1.9999999999999998,2.0,1.7488997727948383,-2.0,2.0,-2.0
2007-07-06,2.0,2.0,-1.9575672322102646,-0.6869338170143034,-0.48530576964275013,-2.0,1.9999999999999998,2.0,0.12980681886731846,-2.0,2.0,-2.0
2007-07-13,2.0,2.0,-2.0,-0.8988297425060238,1.8988297425060243,-2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0
2007-07-20,2.0,2.0,-2.0,-0.992788361426184,1.992788361426185,-2.0,1.9999999999999993,2.0,-2.0,-2.0,2.0,-1.9999999999999998
2007-07-27,-1.0376175622139077,2.0,-2.0,-2.0,2.0,2.0,0.9357010464031935,2.0,-0.8980834841892852,-2.0,2.0,-2.0
2007-08-03,-0.49874269388161513,1.76022241562935,-2.0,-2.0,2.0,-2.0,2.0000000000000004,2.0,1.738520278252265,-2.0,2.0,-2.0
2007-08-10,-2.0,-2.0,-2.0,-0.6529077623409865,2.0,2.0,0.7650659841777934,2.0,-1.1121582218368065,-2.0,2.0,2.0
2007-08-17,-2.0,-2.0,-2.0,0.40651273978709435,0.7464707052791745,1.8470165549337312,-2.0,2.0,-2.0,2.0,2.0,2.0
2007-08-24,0.4070656366331885,2.0000000000000004,-2.0,-2.0,1.1548805174457517,2.0,-0.9509107684964834,2.0,-2.0,-2.0,0.3889646144175436,2.0
2007-08-31,2.0,1.1076443701552035,-2.0,-2.0,-1.7477882387494792,2.0,-0.3598561314057241,2.0,-2.0,-2.0,2.0,2.0
2007-09-07,-2.0,1.3481730062941975,-2.0,-2.0000000000000004,-2.0,2.0,-0.3226862883439093,2.0,1.9745132820497118,-2.0,2.0,2.0
2007-09-14,2.0,2.0,-2.0,-2.0000000000000004,0.110820275171692,2.0,0.3097015125617264,-1.4205217877334178,-2.0,-2.0,2.0,2.0
2007-09-21,2.0,0.2912007265031722,-2.0,-0.6233936290968369,0.1259253955800579,2.0,1.2062675070136069,-2.0,-2.0,-2.0,2.0,2.0
2007-09-28,2.0,1.9999999999999998,-2.0,-2.0,0.012770138617143403,2.0,0.9872298613828565,-2.0,-2.0,-2.0,2.0,2.0
2007-10-05,2.0,2.0000000000000004,-2.0,-2.0,0.051436052242012364,2.0,0.9485639477579874,-2.0,-2.0,-2.0,2.0,2.0
2007-10-12,2.0,2.0000000000000004,-2.0,-1.9999999999999998,2.0,2.0,1.6602307430624315,-2.0000000000000004,-2.0,-2.0,2.0,-0.6602307430624312
2007-10-19,2.0,2.0000000000000004,-2.0,-2.0,2.0,2.0,1.8880499362435361,-2.0,-2.0,-2.0,2.0,-0.8880499362435367
2007-10-26,2.0,2.0000000000000004,-2.0,-2.0,1.6935612049868976,2.0,2.0000000000000004,-0.6935612049868979,-2.0,-2.0,2.0,-2.0
2007-11-02,2.0,2.0000000000000004,-2.0,-2.0000000000000004,2.0,2.0,1.1698774642109735,-0.16987746421097247,-2.0,-2.0,2.0,-2.0
2007-11-09,2.0,0.09818424590059242,-2.0,0.9018157540994072,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0
2007-11-16,0.9288190978151368,0.07118090218486325,-2.0,-2.0,2.0,2.0,1.9999999999999998,-1.9999999999999998,-2.0,-2.0,2.0,2.0
2007-11-23,2.0,-1.4971123376866096,-2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-1.5028876623133909
2007-11-30,2.0,-0.9619825346626808,-2.0,2.0,1.9619825346626811,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,-2.0
2007-12-07,2.0,-2.0000000000000004,-2.0,2.0,-0.11055032128907803,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,1.1105503212890784
2007-12-14,2.0,-0.773945322126677,-2.0,2.0,1.7739453221266768,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,-2.0
2007-12-21,2.0,-2.0,-2.0,1.3485525897756379,-0.10605296750008139,2.0,1.7575003777244436,-2.0,-2.0,-2.0,2.0,2.0
2007-12-28,2.0,-2.0000000000000004,-2.0,0.9867024175021362,0.037579555442422495,2.0,1.9757180270554415,-2.0,-2.0,-2.0,2.0,2.0
2008-01-04,2.0,-1.4905683740007625,-2.0,2.0,0.613630793792471,2.0,1.9999999999999993,-2.0,-2.0,-2.0,2.0,-0.12306241979170829
2008-01-11,2.0,-1.5310329408832377,-2.0,2.0,0.5667968305441097,2.0,1.9999999999999998,-2.0,-2.0,-2.0,-0.035763889660871774,2.0
2008-01-18,2.0,-1.3991897141798952,-2.0,2.0,0.30119957461108254,2.0,1.9999999999999998,-1.9999999999999998,0.09799013956881239,-2.0,-2.0,2.0
2008-01-25,2.0,-0.2641944123244324,-2.0,-2.0,-0.9224263676668375,2.0,2.000000000000001,-2.0,2.0,2.0,-2.0,0.18662077999126903
2008-02-01,2.0,0.31583983689807216,-2.0,-2.0,0.7666856881327405,2.0,2.0,-2.0,-2.0,2.0,1.9174744749691872,-2.0
2008-02-08,2.0,1.2075511412416498,-2.0,-2.0,-0.6288719764688498,2.0,2.0,-2.0000000000000004,-0.9099198332446021,1.4323892159041829,1.8988514525676203,-2.0
2008-02-15,2.0,1.9999999999999996,-2.0,-2.0,-0.3462151157107881,2.0,1.9999999999999998,-2.0,-2.0,1.346215115710789,2.0,-2.0
2008-02-22,2.0,1.8748184090576334,-2.0,-2.0,0.6214719137368245,2.0,2.0,-2.0000000000000004,-2.0,1.1526534196202103,1.3510562575853324,-2.0
2008-02-29,2.0,2.0000000000000004,-2.0,-2.0,-0.21186287537984078,2.0,2.0000000000000004,-1.9999999999999998,-2.0,1.2118628753798406,2.0,-2.0
2008-03-07,2.0,0.5017966897899886,-2.0,-1.9999999999999998,0.49820331021001063,2.0,2.0000000000000004,-2.0,-2.0,2.0,2.0,-2.0
2008-03-14,2.0,1.9078384279133158,-1.9413566609811788,-2.0,1.1750508789592387,2.0,2.0000000000000004,-2.0,-2.0,-0.14153264589137513,2.0,-2.0
2008-03-21,2.0,-0.4802936902224516,-1.930025963729747,-1.2923108851338339,2.0,0.7026305390860326,1.9999999999999998,-2.0,-2.0,2.0,2.0,-2.0
2008-03-28,1.7095933213136698,-1.9999999999999998,-0.3351330694844872,2.0,2.0,-0.5817023210130646,2.0,0.2072420691838816,-2.0,-2.0,2.0,-2.0
2008-04-04,-1.1731462363240819,-1.735890825261507,0.04873551745035256,2.0,2.0,-0.13969845586476404,2.0000000000000004,2.0,-2.0,-2.0,2.0,-2.0000000000000004
2008-04-11,0.10640363882674383,-2.0000000000000004,-1.4248763288131294,2.0,2.0,-0.49405427067750535,1.999999999999999,2.0,-2.0,-2.0,2.0,-1.1874730393361077
2008-04-18,-2.0,-2.0,1.6394781142629138,2.0,2.0,-0.6552841637068704,1.9999999999999998,-1.984193950556043,-2.0,-2.0,2.0,2.0
2008-04-25,-2.0,-2.0,-1.3630058749991407,2.0,2.0,-2.0,0.38325272426632784,1.9999999999999998,-0.020246849267186992,-2.0,2.0,2.0
2008-05-02,-2.0,-2.0,1.996675370748506,2.0,2.0,-2.0,-2.0000000000000004,2.0000000000000004,-0.8421921921395376,-2.0,2.0,1.8455168213910318
2008-05-09,-2.0,1.4571213720172853,-1.0858748678371548,-2.0,2.0,-2.0,-0.5067173760109195,2.0,1.1354708718307893,-2.0,2.0,2.0
2008-05-16,-2.0,2.0,2.0,-1.5771972525922104,2.0,-1.4228027474077898,2.0,-2.0,-2.0,-2.0,2.0,2.0
2008-05-23,-2.0,2.0,2.0,-2.0,1.7285798161864372,-0.5164888441374473,2.0,-0.8936724308536295,-2.0,-2.0,2.0,0.6815814588046395
2008-05-30,-2.0,-0.22581915869035488,-1.2325088443432402,-2.0,1.421061994827084,-1.3972622531053729,2.0,1.9999999999999996,0.4345282613118839,-2.0,2.0,2.0
2008-06-06,-2.0,-2.0,2.0,-2.0,0.3437392410059568,-2.0,1.6900810612425874,0.9661796977514563,2.0,-2.0,2.0,2.0
2008-06-13,1.32032154069175,-2.0,-0.07700818589956901,-2.0,-2.0,-2.0,1.9137902454084947,2.0,1.8860991295117295,-2.0,2.0,1.9567972702875953
2008-06-20,2.0,-2.0,2.0,-2.0,-2.0,-1.1787735611251604,1.1439012064657779,2.0000000000000004,-0.9651276453406181,-2.0,2.0000000000000004,2.0
2008-06-27,2.0,-2.0,-0.5793158316827688,-2.0,-1.7329738283216867,-0.45585032735305914,2.0,2.0,-2.0,-0.23186001264248546,1.9999999999999998,2.0
2008-07-04,2.0,-2.0,1.3149533597593306,-2.0,-2.0,-0.20714188192478925,2.0,2.000000000000001,-2.0,-2.0,1.8921885221654577,2.0
2008-07-11,2.0,-2.0,2.0,-2.0,-2.0,2.0,0.37564957184885595,1.9999999999999993,-1.8888201786728953,-2.0,0.5131706068240403,2.0
2008-07-18,2.0,-2.0,1.3240104124708683,-2.0,2.0,-0.3240104124708675,-2.0,1.9999999999999996,2.0,-2.0,-2.0,2.0
2008-07-25,-0.06026316620186143,-2.0,2.0,-2.0,2.0,0.8903719730591602,-2.0,1.9999999999999996,2.0,-1.8301088068572977,-2.0000000000000004,2.0
2008-08-01,0.912881502016166,-2.0,-2.0,-2.0,2.0,-0.7096777719561581,-0.6335160879041208,0.7813170173009047,2.0,2.0,-1.3510046594567917,2.0
2008-08-08,-2.0,-2.0,-2.0,-0.43574948043953804,2.0,1.6159398047656286,-2.0,2.0,2.0,1.8198096756739104,-2.0,2.0
