date,returns,cumulative_returns
2007-06-15,0.02320013688928356,1.0232001368892836
2007-06-18,0.06884495263403892,1.0936423018485684
2007-06-19,-0.11022350137800203,0.9730972180837213
2007-06-20,-0.004618837261300683,0.9686026403939683
2007-06-21,0.021073208197834956,0.989014205495963
2007-06-22,-0.02940399283089181,0.9599332388879095
2007-06-25,-0.014260190819966281,0.9462444077269396
2007-06-26,-0.009709866425076978,0.937056500922435
2007-06-27,-0.0471957395770361,0.892831426335931
2007-06-28,0.02660184490496932,0.9165823894656021
2007-06-29,0.02387907834749763,0.9384695321555878
2007-07-02,-0.027543376458610245,0.9126209125364906
2007-07-03,-0.014821157525850615,0.8990948142304017
2007-07-05,0.12321069556264369,1.0098729116684955
2007-07-06,0.062455930352584135,1.0729454639046245
2007-07-09,-0.014636139336682338,1.0572416845942552
2007-07-10,-0.005977393009257148,1.0509221355396663
2007-07-11,0.03214035277293007,1.0846991437127922
2007-07-12,0.053173837148420874,1.1423767593356078
2007-07-13,0.029227280250151543,1.1757653250319697
2007-07-16,-0.055975100088022804,1.1099517432832786
2007-07-17,-0.008958874419111362,1.10000782500393
2007-07-18,0.05555279162262452,1.16111633048963
2007-07-19,-0.0008960297383131463,1.1600759357278703
2007-07-20,0.020557330723447453,1.1839240004029408
2007-07-23,-0.030351669960649308,1.147989929884219
2007-07-24,-0.07633951423304422,1.0603529362924313
2007-07-25,0.060604669064382485,1.1246152750878804
2007-07-26,-0.08254620352200465,1.031782553706521
2007-07-27,0.07214702259903659,1.1062225929260772
2007-07-30,0.015233558268531656,1.1230742992533829
2007-07-31,0.008326718067038136,1.1324258223116022
2007-08-01,-0.014476018100031442,1.1160328056108764
2007-08-02,-0.04050409882000215,1.0708289025660491
2007-08-03,-0.11681030775351683,0.9457450489059482
2007-08-06,-0.12900018989380635,0.8237437580059538
2007-08-07,-0.04561811962058815,0.7861661167165254
2007-08-08,0.0023365577992953968,0.788003039288081
2007-08-09,-0.013684335599870118,0.7772197412447452
2007-08-10,0.00012377833977755132,0.7773159442139589
2007-08-13,-0.02959901188601366,0.754308160341982
2007-08-14,0.03478444907790238,0.7805463541344438
2007-08-15,0.1032650036898663,0.8611494762742489
2007-08-16,-0.09005485522613985,0.7835987848603052
2007-08-17,-0.013532231555335145,0.7729949446570963
2007-08-20,-0.046269882399215825,0.7372285594726241
2007-08-21,-0.03349280669462572,0.7125367058404501
2007-08-22,-0.17522335616827112,0.5876836328500024
2007-08-23,-0.06971456813988455,0.546713522182986
2007-08-24,0.024657941772110434,0.5601943523789994
2007-08-27,0.0244490190934209,0.57389055479634
2007-08-28,-0.006889482624136731,0.5699367457909145
2007-08-29,0.05326676301793645,0.600295431364173
2007-08-30,0.025966962181153044,0.6158832801279255
2007-08-31,-0.011898594770143461,0.6085551345519765
2007-09-04,0.18896398850535978,0.7235501400023339
2007-09-05,0.062809419076935,0.7689959039689155
2007-09-06,0.02811675926723337,0.790617576678298
2007-09-07,-0.002998424551208738,0.7882469695257687
2007-09-10,0.07946242084671419,0.8508829819493725
2007-09-11,0.03729098410680866,0.8826132457060006
2007-09-12,-0.013866722702020814,0.8703742925746649
2007-09-13,0.0038391366100496357,0.8737157783857343
2007-09-14,-0.0008609786766078514,0.8729635277311284
2007-09-17,0.05106724803854168,0.9175433727303743
2007-09-18,0.035477304172426324,0.9500953380561238
2007-09-19,-0.02536657683746608,0.9259946716604047
2007-09-20,0.11506209489653624,1.032541558444681
2007-09-21,-0.015973652936097156,1.016048097947989
2007-09-24,0.035333135946415295,1.0519482635208819
2007-09-25,-0.04740298592766307,1.0020827747885719
2007-09-26,0.050250313483358906,1.0524377483579719
2007-09-27,0.08238998886775517,1.1391480827291907
2007-09-28,-0.02066451934665435,1.1156081351349292
2007-10-01,-0.010419767029637317,1.103983758270455
2007-10-02,-0.1164227701050681,0.9754549109816048
2007-10-03,-0.023711170866261233,0.9523257329149863
2007-10-04,0.06253955379406324,1.0118837593180938
2007-10-05,0.027038365764061323,1.03924344251325
2007-10-08,-0.12074898091907058,0.9137558559029483
2007-10-09,0.09531797497887333,1.0008532137127044
2007-10-10,0.060486677803137184,1.0613914995787792
2007-10-11,0.07116338214138648,1.136923708464923
2007-10-12,0.05808214432037782,1.202958675381242
2007-10-15,0.09326001220657537,1.3151466161313023
2007-10-16,0.031090941103905534,1.3560357621164414
2007-10-17,-0.03391254549472836,1.310049137641189
2007-10-18,0.1593592826082396,1.5188176283972317
2007-10-19,0.006687370975620409,1.528974525322636
2007-10-22,-0.0974823348810129,1.379926518620597
2007-10-23,-0.03127664671454171,1.3367670444056732
2007-10-24,0.06415446790352561,1.4225266228504876
2007-10-25,0.16596847175087603,1.658621192469918
2007-10-26,0.09025953705561801,1.8083275734528899
2007-10-29,0.11208293491819084,2.01101023517898
2007-10-30,-0.16268166108865847,1.6838557496537698
2007-10-31,0.13269327347494148,1.90729208113493
2007-11-01,-0.03976099855282497,1.8314562434571096
2007-11-02,0.10444456043142453,2.0227418857543755
2007-11-05,-0.04733565240428801,1.9269940789467124
2007-11-06,0.17325982110047736,2.260864728326699
2007-11-07,0.05256328808581945,2.379703212364803
2007-11-08,0.1459550439302662,2.7270328992665034
2007-11-09,0.09044283533012729,2.973673486714703
2007-11-12,-0.28195781307804363,2.135223013592465
2007-11-13,-0.04839439967324105,2.031890177681169
2007-11-14,0.15608164525171497,2.3490309395844458
2007-11-15,-0.09347470633189164,2.129455962342262
2007-11-16,0.09036012608764302,2.321873871597592
2007-11-19,0.027023788029770193,2.384619698935507
2007-11-20,0.09707503783526224,2.6161067464323833
2007-11-21,0.015755487545285298,2.6573247836929355
2007-11-23,-0.03395012287866135,2.567108280758048
2007-11-26,-0.046571573953748904,2.4475540076134434
2007-11-27,-0.1608343552459253,2.053903236869355
2007-11-28,-0.0854983729358647,1.878297851949319
2007-11-29,-0.09326252738179087,1.7031230471007366
2007-11-30,-0.0783333332208148,1.569711741936145
2007-12-03,0.11143900885938973,1.7446388626524552
2007-12-04,0.0628896267154653,1.854358549477962
2007-12-05,-0.09501703333922698,1.678162901359334
2007-12-06,0.015713130476499776,1.7045320939892146
2007-12-07,0.013636974208019598,1.727776754191687
2007-12-10,-0.0008147842317993339,1.7263689889363023
2007-12-11,0.0383946285665618,1.7926522850353424
2007-12-12,0.16569117095022914,2.0896789412494523
2007-12-13,-0.07567169155209894,1.931549400964307
2007-12-14,0.006766595053881511,1.9446194135872
2007-12-17,0.039968010968151294,2.022341983638333
2007-12-18,-0.00285189518599039,2.0165744762707685
2007-12-19,0.04759847548417975,2.1125603470415655
2007-12-20,-0.06189254456340576,1.9818086116194114
2007-12-21,0.044189645304244574,2.0693840312277705
2007-12-24,0.04269379361050997,2.157733885957894
2007-12-26,0.09290235527772736,2.3581924460259454
2007-12-27,0.015548211993949027,2.394858122099286
2007-12-28,0.0013211954924409741,2.3980221978552394
2007-12-31,-0.059078179221043775,2.2563514126743063
2008-01-02,0.20058757025807422,2.7089474601910184
2008-01-03,0.07146859346454379,2.9025521249402186
2008-01-04,0.11126240802152379,3.2254970637690583
2008-01-07,-0.08136647894899604,2.9630497248298444
2008-01-08,0.1954151607170104,3.542074563019962
2008-01-09,-0.12071260005650694,3.1145015329238066
2008-01-10,0.06458822210177884,3.31566164966862
2008-01-11,0.20639394632560243,3.9999941422241836
2008-01-14,-0.023741805628971577,3.9050270587824722
2008-01-15,0.03541153814118295,4.043310073416899
2008-01-16,-0.04283765361365736,3.870104157039255
2008-01-17,0.10358802520677031,4.271000604011464
2008-01-18,-0.14759799987142208,3.6406094574097363
2008-01-22,0.02382944910004897,3.7273631751682386
2008-01-23,-0.1639170606679697,3.11638475945263
2008-01-24,0.11762809942462882,3.482959175782922
2008-01-25,0.0012604415967859273,3.4873492424079857
2008-01-28,0.08916084417099851,3.798284244780174
2008-01-29,-0.03302609134371448,3.6728417623626726
2008-01-30,-0.001206094266640853,3.668411968970808
2008-01-31,0.016245254961020323,3.7280062567087975
2008-02-01,-0.13362068926674525,3.2298674910966287
2008-02-04,0.08929977560890355,3.51829393329805
2008-02-05,0.04106226114645081,3.662763037577108
2008-02-06,0.04675940676516867,3.8340316643356007
2008-02-07,0.05783720095023891,4.055781324155357
2008-02-08,0.21237804512031608,4.917140233214959
2008-02-11,0.06114910738796778,5.217818969377517
2008-02-12,-0.15681395260958994,4.399592152788132
2008-02-13,-0.014108837373258545,4.33751902259578
2008-02-14,0.12946125868309097,4.89905969482288
2008-02-15,0.01577935165980407,4.976363680549864
2008-02-19,0.21288685206185953,6.035766079217093
2008-02-20,0.1583856221500471,6.991744644826042
2008-02-21,-0.03473695613935722,6.748872717761134
2008-02-22,0.0905982705802289,7.360308914356382
2008-02-25,0.0012913445539056156,7.369813609187998
2008-02-26,0.07401953704174191,7.915323800624024
2008-02-27,0.004377839339985701,7.949975816547122
2008-02-28,0.09686233861590969,8.720029066077803
2008-02-29,-0.0765443295643934,8.052560287432854
2008-03-03,0.13937136315419496,9.174856591573706
2008-03-04,-0.15529284239736707,7.750067032880006
2008-03-05,0.22170639840275252,9.468306482119738
2008-03-06,-0.03105546367995915,9.174263834053546
2008-03-07,-0.09552854852945791,8.29785972616011
2008-03-10,0.1465140550882903,9.513612803193638
2008-03-11,0.055717809623306344,10.043690470191832
2008-03-12,0.005921864225591426,10.103167841480174
2008-03-13,-0.00828835886612482,10.019429160725295
2008-03-14,0.10742070745814959,11.095723329497222
2008-03-17,-0.2181978684368847,8.674660150235514
2008-03-18,-0.10995679499438357,7.720822322450119
2008-03-19,-0.22132285377932184,6.012027892522368
2008-03-20,-0.3221773698942478,4.075088558378654
2008-03-24,-0.06491081824609501,3.8105712256289954
2008-03-25,0.1502347358464325,4.383051387135384
2008-03-26,0.16843149037117422,5.12129526464404
2008-03-27,0.004261737363120348,5.143120880020945
2008-03-28,-0.03226619496544808,4.977171938975322
2008-03-31,-0.13252236043049204,4.317585365353903
2008-04-01,-0.04772123785345843,4.111544847181238
2008-04-02,0.1592561725612215,4.766333742857134
2008-04-03,-0.026684698403461157,4.639145564438752
2008-04-04,0.03497694342101185,4.8014086963679645
2008-04-07,0.06272442931950215,5.10257431677734
2008-04-08,0.0021750473229074133,5.113672657384983
2008-04-09,0.03842364258657749,5.3101585878770985
2008-04-10,-0.09538616252922742,4.803642937757881
2008-04-11,-0.060480882308113215,4.513114374589147
2008-04-14,0.09546719052478507,4.943968724448196
2008-04-15,0.03637956070919762,5.123828134803634
2008-04-16,-0.03645958941337471,4.937015464783996
2008-04-17,0.05168340067031213,5.192177213165954
2008-04-18,0.04927799695723284,5.44803730607776
2008-04-21,0.08274141228772766,5.898815606978861
2008-04-22,-0.05885893067599929,5.55161762809719
2008-04-23,0.0028005441869407826,5.567165178573675
2008-04-24,-0.07072847931758386,5.173408051383354
2008-04-25,-0.030703310284387553,5.014567298753982
2008-04-28,-0.03302102320422243,4.848981155622692
2008-04-29,0.013077152013210233,4.912392019303962
2008-04-30,-0.040922059908353556,4.711366818796687
2008-05-01,0.10207805538660181,5.192293981872414
2008-05-02,-0.04168083724859921,4.975874821467109
2008-05-05,0.021150478528020523,5.081116955036667
2008-05-06,-0.011881217442012232,5.020747099645582
2008-05-07,0.06069669846418409,5.3254898724176964
2008-05-08,-0.03757967528625045,5.125359692272024
2008-05-09,0.05715127712846704,5.4182805444281374
2008-05-12,0.032205970569166895,5.592781528177479
2008-05-13,0.1009149408888831,6.157176745497948
2008-05-14,-0.05996148086042717,5.787983309918505
2008-05-15,-0.03399963265020779,5.591194003595742
2008-05-16,0.03910069217024436,5.809813559194455
2008-05-19,0.055053105657122736,6.129661838916971
2008-05-20,-0.004593985187481317,6.101502263224717
2008-05-21,0.01045568715203702,6.16529766204644
2008-05-22,0.03943876613169468,6.408449394672173
2008-05-23,0.016209306071539087,6.512325912354385
2008-05-27,-0.046859781801574,6.207159741080722
2008-05-28,0.02456832977644982,6.359659288574696
2008-05-29,0.014966453433764973,6.454840833171761
2008-05-30,-0.004203179153633644,6.42770998074175
2008-06-02,-0.09943507270150403,5.788570171502511
2008-06-03,-0.038049562778105825,5.568317607366455
2008-06-04,-0.0486000481110167,5.297697103751024
2008-06-05,0.13349874166494693,6.0049330008238195
2008-06-06,0.04857864512871285,6.296644510092537
2008-06-09,-0.06474296949886044,5.888981046630449
2008-06-10,-0.057083538687401354,5.552817169225746
2008-06-11,-0.10985859784807592,4.942792460907883
2008-06-12,0.10140023897798545,5.443992797662527
2008-06-13,0.021011966718736834,5.558381793144054
2008-06-16,0.0053810690340029,5.5882918292903065
2008-06-17,0.02278264228234042,5.715607883006354
2008-06-18,-0.0013959802252144354,5.707629007426597
2008-06-19,-0.05285826039591682,5.405933667108754
2008-06-20,-0.06854620221729579,5.03537744478983
2008-06-23,0.07763250518714665,5.426286410391718
2008-06-24,-0.04119980147220014,5.202724487552282
2008-06-25,0.05967605951874018,5.51320258373106
2008-06-26,0.02451780603688733,5.648374215321044
2008-06-27,-0.04661896529530178,5.385052853802115
2008-06-30,-0.037883468594126724,5.18104837313739
2008-07-01,0.11139378706436756,5.758184972384845
2008-07-02,0.01060711303398746,5.819262691257539
2008-07-03,-0.03939898049128502,5.589989674011021
2008-07-07,-0.12461618114330676,4.89338650820525
2008-07-08,0.04683852553763493,5.12258551713534
2008-07-09,-0.0831499324586983,4.69664287737163
2008-07-10,0.10081729336897748,5.170145700188924
2008-07-11,0.09223229590090051,5.647000108259518
2008-07-14,-0.03303417936953536,5.460456093783487
2008-07-15,0.08126140398286523,5.904180422351125
2008-07-16,-0.032561086451479385,5.711933893193818
2008-07-17,-0.16316948633133987,4.779920573882812
2008-07-18,-0.12084252578616139,4.2023028986775754
2008-07-21,-0.10441743367572517,3.763509214469602
2008-07-22,0.09159895228725289,4.10824271543844
2008-07-23,0.043280666908308826,4.2860501999838165
2008-07-24,0.11263279655244593,4.768800020172163
2008-07-25,0.04510849502162103,4.983913412141205
2008-07-28,0.043865179639537615,5.202533669272679
2008-07-29,-0.05033985399609005,4.940638883951749
2008-07-30,-0.2364478342191743,3.7724355201823196
2008-07-31,0.24185403551047727,4.6848142744414805
2008-08-01,0.01466617101875839,4.753522561781559
2008-08-04,0.0930458438521815,5.195818079812908
2008-08-05,0.03756487473738951,5.3909983351393445
2008-08-06,-0.06956005087159706,5.016000216698357
2008-08-07,0.07922458955065032,5.413390775052257
2008-08-08,0.20801109755445613,6.539436131662044
2008-08-11,0.05173524921011287,6.877755489627196
2008-08-12,0.02644504921252798,7.059638072022121
2008-08-13,-0.15380081569186338,5.973859978055786
2008-08-14,0.05462442973454142,6.300178672671084
2008-08-15,0.11594308399144482,7.030640817677697
2008-08-18,-0.13303077543827613,6.095349217874038
2008-08-19,-0.015405983050710614,6.001444371135308
2008-08-20,-0.20009464338846084,4.800587499877302
2008-08-21,-0.1786967008002581,3.942738351746269
2008-08-22,0.18963397632325033,4.690415502990092
2008-08-25,0.008280206087140134,4.729253109989167
2008-08-26,-0.053339379532448675,4.476997683450441
2008-08-27,-0.10804372071781414,3.9932861960854207
2008-08-28,0.0361248699887271,4.137543140746785
2008-08-29,-0.048690340719714356,3.936084755481307
2008-09-02,0.14752023805564962,4.516736915617122
2008-09-03,0.08291781944526688,4.8912548916680345
2008-09-04,0.08726921886099015,5.318110885313901
2008-09-05,0.061823858866028675,5.646897022121439
2008-09-08,-0.06558787226051932,5.276529061566231
2008-09-09,0.22888201751484194,6.484231678653207
2008-09-10,-0.00820801364879882,6.4310090165328475
2008-09-11,0.10188832153940926,7.086253731032187
2008-09-12,-0.22475348617014476,5.493593501096507
2008-09-15,0.25808679090735226,6.911417418343991
2008-09-16,0.06167660590978027,7.337690186733184
2008-09-17,-0.22470280987095706,5.68889058381169
2008-09-18,-0.0907627888540396,5.172551008939456
2008-09-19,-0.3640283916178809,3.2895955845937785
