date,returns,cumulative_returns
2007-06-15,0.00981555029872392,1.0098155502987238
2007-06-18,0.0667475066080307,1.0772182204151801
2007-06-19,0.010599997276901148,1.0886367306182092
2007-06-20,0.03249896595103012,1.1240162986596112
2007-06-21,0.026957379357154032,1.1543168324262025
2007-06-22,0.034587442463883025,1.1942416994528355
2007-06-25,0.029251380562987282,1.2291749178877192
2007-06-26,-0.013743806605639841,1.212281375531767
2007-06-27,-0.07997449630133838,1.1153297831481204
2007-06-28,0.02882495798684164,1.1474791172888381
2007-06-29,0.042584557166140916,1.1963440073559777
2007-07-02,0.012636427828724942,1.2114615220632592
2007-07-03,0.00815860679755314,1.2213453602721387
2007-07-05,0.0324629681433033,1.2609938557946243
2007-07-06,0.02976257919639598,1.2985242852938805
2007-07-09,-0.009431170210666511,1.2862776817365897
2007-07-10,-0.03203744180737723,1.2450686353598257
2007-07-11,0.033195481182949044,1.286399287816393
2007-07-12,0.02728045381377632,1.3214928441737428
2007-07-13,0.00577875561189501,1.329129428363091
2007-07-16,-0.05376760556528806,1.2576653215136475
2007-07-17,-0.035847561713366664,1.2125810862859259
2007-07-18,0.04825135924906822,1.2710897718989336
2007-07-19,0.002362823316097766,1.2740931324488296
2007-07-20,0.02536284293823748,1.3064077564558163
2007-07-23,-0.007851151903333464,1.2961509507121884
2007-07-24,-0.08180517398298938,1.1901190966809607
2007-07-25,0.057979623213146356,1.259121753485293
2007-07-26,-0.08105378286068866,1.1570651722831264
2007-07-27,0.06998538755683928,1.2380428267938821
2007-07-30,-0.03930179659074372,1.1893855194445997
2007-07-31,0.029098831683411517,1.223995248481605
2007-08-01,-0.05641583769071221,1.1549425312090638
2007-08-02,0.05367205364378152,1.2169306686996015
2007-08-03,-0.09277068027431483,1.1040351827176627
2007-08-06,-0.0988082991530676,0.9949473441081841
2007-08-07,0.028017437144498863,1.022823218783821
2007-08-08,0.026359743359069498,1.0497845763326599
2007-08-09,-0.011281215264687953,1.0379417305455019
2007-08-10,-0.07900201815251183,0.9559422391076966
