,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,-0.2538080899495897,2.0000000000000004,-2.0,-0.058601501243753684,2.0,-2.0,1.9999999999999998,0.12887201246545815,2.0,-2.0,1.183537578727885,-2.0
2007-06-22,0.014725269712503123,2.0,-2.0,1.7501760195765117,2.0,-2.0,2.0000000000000004,-2.0,2.0,-2.0,1.235098710710985,-2.0
2007-06-29,-0.6630369424376215,2.0,-2.0,2.0000000000000004,2.0,-2.0,1.9999999999999998,-1.8751294809313597,2.0,-2.0,1.5381664233689816,-2.0
2007-07-06,-1.0542557787548925,2.0,-2.0,0.5823282155315954,2.0,-2.0,1.9999999999999998,-0.11176502571159355,1.7675144619651966,-2.0,1.8161781269696942,-2.0
2007-07-13,2.0,2.0,-2.0,0.9436759165694638,2.0,-2.0,2.0,-0.5179865839513818,-1.4256893326180817,-2.0,2.0,-2.0
2007-07-20,0.16964085016322739,2.0,-2.0,-1.2421213248520737,2.0,-2.0,1.9999999999999993,2.0,0.07248047468884694,-2.0,2.0,-1.9999999999999998
2007-07-27,-0.574023856161478,2.0,-2.0,-2.0,2.0,-2.0,2.0,2.0,1.5215637571105785,-2.0,2.0,-1.9475399009491003
2007-08-03,-0.4567883624342616,2.0000000000000004,-2.0,-1.3692774459708692,2.0,-2.0,2.0000000000000004,2.0,0.8260658084051303,-2.0,2.0,-2.0
2007-08-10,-1.1519296361053388,-1.2369018708695614,-2.0,-0.17467173294991767,2.0,-2.0,2.0,0.7735221159211757,2.0,-2.0,0.7899811240036418,2.0
2007-08-17,-2.0,-2.0,-2.0,1.7672611319660987,2.0,-2.0,1.5530911200883395,0.5286737331654412,2.0,-2.0,1.1509740147801208,2.0
2007-08-24,-1.3459167651031612,-0.384901413658688,-2.0,-2.0,2.0,-2.0,1.9999999999999993,1.9851353485722785,2.0,-2.0,0.745682830189571,2.0
2007-08-31,-1.1363273276504802,-0.6032774801997532,-2.0,-1.95260483410021,2.0,-2.0,2.0,2.0,0.9217557891026869,-2.0,1.7704538528477562,2.0
2007-09-07,-1.4098600732881776,-0.7237956886399618,-2.0,-2.0000000000000004,2.0,-0.5386119828368509,2.0,1.865305826441454,-0.19303808167646352,-2.0,2.0,2.0
2007-09-14,-1.4061582522509941,0.15102162506485572,-2.0,-2.0000000000000004,2.0,1.1054950279568212,2.0,-0.12456424278250985,-0.7257941579881722,-2.0,2.0,2.0
2007-09-21,-0.0426007402184999,0.44755416584935975,-2.0,-1.1672507430073307,2.0,1.7622973173764707,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-09-28,1.1611608695552191,0.7424657153786781,-2.0,-2.0,1.8981975071911759,1.1981759078749268,2.0,-2.0,-2.0,-2.0,2.0,2.0
2007-10-05,-0.6091296825489607,0.3337758372501582,-2.0,-2.0,2.0,1.9219100276571357,2.0000000000000004,-1.3252162824621525,-1.321339899896181,-2.0,2.0,2.0
2007-10-12,0.004906622361597057,0.7445475676473977,-2.0,-1.9999999999999998,2.0,2.0,1.8639041914119199,-2.0000000000000004,-1.6133583814209136,-2.0,2.0,2.0
2007-10-19,0.28931396443321195,0.6250409783616482,-2.0,-2.0,2.0,2.0,2.0000000000000004,-1.9143549427948607,-2.0,-2.0,2.0,2.0
2007-10-26,0.26752574406609514,0.7324742559339045,-2.0,-2.0,2.0,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-11-02,0.21199962049076596,-0.5494353767434547,-2.0,-2.0000000000000004,2.0,2.0,1.9999999999999998,-0.6625642437473108,-2.0,-2.0,2.0,2.0
2007-11-09,0.2617670598974198,-0.5517356002614675,-2.0,-0.7100314596359527,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0
2007-11-16,-0.5965308852464453,-0.9764879698779287,-2.0,0.7611241270033239,2.0,1.81189472812105,1.9999999999999998,-1.9999999999999998,-2.0,-2.0,2.0,2.0
2007-11-23,-0.07777835763151905,-0.9296390062858622,-2.0,0.34425698793774356,2.0,1.6631603759796372,2.0,-2.0,-2.0,-2.0,2.0,2.0
2007-11-30,1.4092978410066772,-0.9164932496810325,-2.0,0.8667190815373956,0.5054445055568032,1.135031821580156,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-12-07,2.0,-0.19503632628882836,-2.0,-0.4072228847640635,0.3850901152221703,1.2171690958307224,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
2007-12-14,2.0,0.1464113915063106,-2.0,-1.0385437998033016,0.9157646879994537,0.9763677202975368,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-12-21,2.0,-0.7495570677620998,-2.0,-1.4635472140495802,0.2456074760083975,1.3889678509665468,1.9999999999999998,-0.42147104516326406,-2.0,-2.0,2.0,2.0
2007-12-28,2.0,-0.9257913632225317,-2.0,-1.3390690310681268,-0.08545636612113124,1.693710871520087,2.0,-0.3433941111082973,-2.0,-2.0,2.0,2.0
2008-01-04,2.0,0.03947218449985233,-2.0,-1.45523882704189,-0.020322562012978374,2.0,1.9999999999999993,-1.5639107954449831,-2.0,-2.0,2.0,2.0
2008-01-11,2.0,1.4796714396055086,-2.0,-2.0,-0.4796714396055087,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
2008-01-18,2.0,1.0666245882788856,-2.0,-2.0,-0.06662458827888536,2.0,1.9999999999999998,-1.9999999999999998,-2.0,-2.0,2.0,2.0
2008-01-25,2.0,2.0000000000000004,-2.0,-1.7334602977997724,-0.24830388868739398,2.0,2.000000000000001,-2.0,-2.0,-2.0,2.0,0.9817641864871649
2008-02-01,2.0,2.0,-2.0,-1.9308735354217479,0.20349799603851362,2.0,2.0,-2.0,-2.0,-2.0,2.0,0.7273755393832345
2008-02-08,2.0,2.0000000000000004,-2.0,-1.7609946723361998,-0.2547340148368478,2.0,2.0,-2.0000000000000004,-2.0,-2.0,2.0,1.0157286871730475
2008-02-15,2.0,1.9999999999999996,-2.0,-1.4177950603470562,-1.8218754408773663,2.0,1.9999999999999998,-1.5902419540998216,-2.0,-2.0,2.0,1.8299124553242447
2008-02-22,2.0,2.0,-2.0,-0.8146219965686025,-0.890073351004987,2.0,2.0,-1.4089206649594155,-2.0,-2.0,2.0,0.11361601253300548
2008-02-29,2.0,2.0000000000000004,-2.0,-0.37963482404449206,-1.1889552722725105,2.0,2.0000000000000004,-1.9999999999999998,-2.0,-2.0,2.0,0.568590096317002
2008-03-07,2.0,2.0,-2.0,-1.43434384028156,0.5584385520406276,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,-0.12409471175906764
2008-03-14,2.0,1.7222935388564775,-2.0,-1.8809470356714424,0.6243889019252504,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,0.5342645948897139
2008-03-21,2.0,1.4108449475079698,-2.0,-2.0,0.8788734709339862,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,0.7102815815580446
2008-03-28,2.0,1.5357194009287054,-2.0,-1.6791480081999268,0.30315455576814526,2.0,2.0,-1.9999999999999998,-2.0,-2.0,2.0,0.8402740515030764
2008-04-04,2.0,1.85871973772542,-1.8983633309494463,-2.0,0.07507729326426917,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,0.9645662999597572
2008-04-11,2.0,0.13259662942547198,-2.0,-1.0238254334342862,0.07228979276792953,1.8189390112408856,1.999999999999999,-2.0,-2.0,-2.0,2.0,2.0
2008-04-18,2.0,1.055311107081118,-2.0,-1.4606558839203678,-0.04526515193440435,2.0,1.9999999999999998,-2.0000000000000004,-2.0,-2.0,2.0,1.450609928773655
2008-04-25,2.0,2.0,-2.0,-1.7385264581734685,-0.36303239551821914,2.0,2.0,-1.9999999999999998,-2.0,-2.0,2.0,1.1015588536916874
2008-05-02,1.9855573523844166,2.0,-2.0,-0.072637005548807,-0.6151430245317523,1.6111628536526992,2.0000000000000004,-1.719347139176386,-2.0,-2.0,2.0,-0.18959303678017037
2008-05-09,2.0,2.0,-1.3569161747674152,0.7443054829594817,-1.9369370437684497,2.0,2.0,-1.4916052665359019,-2.0,-2.0,2.0,-0.9588469978877145
2008-05-16,2.0,2.0,-2.0,-1.779655754436093,-2.0,0.9268111773247512,2.0,2.0,-2.0,-2.0,2.0,-0.1471554228886579
2008-05-23,1.729427419784117,2.0,-2.0,1.5342639584353315,-2.0,0.7543347428892139,2.0,0.1929617676117441,-2.0,-2.0,2.0,-1.2109878887204064
2008-05-30,2.0,1.7431623761944737,-2.0,-2.0,-2.0,0.45761014084084395,2.0,1.9999999999999996,-2.0,-2.0,2.0,0.7992274829646828
2008-06-06,2.0,-0.492194978467363,-1.3745831757072686,-2.0,-1.6366687013464534,1.0810856907920645,2.0,2.0,-2.0,-2.0,2.0,1.4223611647290204
2008-06-13,2.0,-1.2765319123034984,0.6918929917969256,-2.0,-2.0,-0.415361079493427,2.0,2.0,-2.0,-2.0,2.0,2.0
2008-06-20,2.0,-1.9708459050845188,-0.3537660177591906,-2.0,-2.0,-0.24381145960138587,2.0,2.0000000000000004,-2.0,-0.43157661755490534,2.0000000000000004,2.0
