date,returns,cumulative_returns
2007-06-15,0.025057034216568692,1.0250570342165688
2007-06-18,0.06899754100325294,1.0957834489655993
2007-06-19,-0.10984818282125934,0.9754136283311161
2007-06-20,-0.0063458512985269805,0.9692237984911702
2007-06-21,0.021847722178612812,0.9903991307695051
2007-06-22,-0.02466301880820923,0.9659728983797028
2007-06-25,-0.012531506280468022,0.9538678029368957
2007-06-26,-0.008740887378277093,0.9455301518976597
2007-06-27,-0.04977424947586909,0.8984670982301491
2007-06-28,0.028127094521637586,0.92373836722665
2007-06-29,0.023566143859835513,0.9455073184775629
2007-07-02,-0.033755637442854,0.9135911162354692
2007-07-03,-0.017581839497760893,0.8975285038632369
2007-07-05,0.12564030642718782,1.0102942601157494
2007-07-06,0.06437735073243173,1.0753343280421837
2007-07-09,-0.01911806801857545,1.054776013215964
2007-07-10,0.037958425657208694,1.0948136500986292
2007-07-11,0.031813199692696616,1.129643175375507
2007-07-12,0.044713954284232665,1.180153988676743
2007-07-13,0.031002593935580053,1.2167418235691432
2007-07-16,-0.055923706422093114,1.1486971110363802
2007-07-17,-0.006841812104434462,1.1408379412377625
2007-07-18,0.058544856391843474,1.2076281346738935
2007-07-19,-0.003601694082862341,1.2032786275669405
2007-07-20,0.030395610089031418,1.23985301555893
2007-07-23,-0.03352690836740997,1.1982845771172288
2007-07-24,-0.06821119743345384,1.1165481512460227
2007-07-25,0.05929841179457124,1.1827576833070765
2007-07-26,-0.07679356372243312,1.0919295057858371
2007-07-27,0.07168822739787847,1.1702079964990653
2007-07-30,0.020403293170164066,1.194084093321706
2007-07-31,0.00720781201744046,1.2026908269993846
2007-08-01,-0.016254758976682514,1.1831413774830426
2007-08-02,-0.0381212238357645,1.1380385802026567
2007-08-03,-0.11528645198190005,1.0068381500725734
2007-08-06,-0.130013255603251,0.8759358443160835
2007-08-07,-0.045337626956876445,0.8362229917683243
2007-08-08,0.0013416324179321287,0.8373448956427008
2007-08-09,-0.012218498710790476,0.8271137981148035
2007-08-10,0.003085809978023789,0.8296661141259872
2007-08-13,-0.02930372995324678,0.8053538023662796
2007-08-14,0.04045873644319359,0.8379373995997408
2007-08-15,0.11074419757837743,0.9307341045393263
2007-08-16,-0.086029783744964,0.8506632508017453
2007-08-17,-0.01660019886252992,0.8365420716733901
2007-08-20,-0.0450094578141451,0.7988897665886491
2007-08-21,-0.03329405163761949,0.7722914894470808
2007-08-22,-0.1781750201511379,0.6346884377522949
2007-08-23,-0.06902481649195885,0.5908791848068746
2007-08-24,0.0380712272599162,0.6133746805348111
2007-08-27,0.04320219503689186,0.6398738131139673
2007-08-28,-0.0037120518093284247,0.6374985683682557
2007-08-29,0.07877186024711066,0.687715516503493
2007-08-30,0.009181142067300252,0.6940295303623983
2007-08-31,-0.012355507248546775,0.6854544434693003
2007-09-04,0.18869745735257443,0.8147979540829812
2007-09-05,0.06311489996064838,0.8662238454430695
2007-09-06,0.027953990208947743,0.8904382583373422
2007-09-07,0.0035385749713184554,0.8935891408717991
2007-09-10,0.08264358268701351,0.967438548923655
2007-09-11,0.03157049354997114,0.9979810613924428
2007-09-12,-0.014340511748245535,0.9836695022570179
2007-09-13,0.00041614536461585805,0.9840788517606961
2007-09-14,-0.000836381787664417,0.9832557861314577
2007-09-17,0.05011099819910578,1.0325277150595513
2007-09-18,0.03847759763546124,1.0722569010270748
2007-09-19,-0.025024018100176362,1.0454247249277342
2007-09-20,0.11425457291996077,1.16486928039432
2007-09-21,-0.01570187623618633,1.1465786471222328
2007-09-24,0.035976428350153834,1.187828451668242
2007-09-25,-0.04711521841913828,1.131863654723426
2007-09-26,0.0507391965831563,1.1892935072057675
2007-09-27,0.08271347101708913,1.2876641012448442
2007-09-28,-0.022125979570965508,1.2591732716464352
2007-10-01,-0.0009296774849111289,1.2580026466061835
2007-10-02,-0.11466727309390169,1.1137509135749413
2007-10-03,-0.033558182010069104,1.0763754577033127
2007-10-04,0.06340249210838524,1.1446203441660066
2007-10-05,0.03644097814239931,1.1863314291091056
2007-10-08,-0.11923105888684037,1.0448838766256883
2007-10-09,0.09775603965279867,1.1470275863016792
2007-10-10,0.059963575147127524,1.2158074611687082
2007-10-11,0.06824040756436511,1.298774657838657
2007-10-12,0.06456139887305598,1.3826253665695953
