,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,2.0,-2.0000000000000004,-2.0,-0.3705218500207204,-1.3045503126615674,-2.0,1.9999999999999998,0.6750721626822875,2.0,-2.0,2.0,2.0
2007-06-22,2.0,2.0,-2.0,-1.2087054660100385,-1.3579079544147974,-2.0,2.0000000000000004,2.0,2.0,-2.0,1.5666134204248359,-2.0
2007-06-29,2.0,1.473362998508217,-2.0,-0.3111002682913312,0.7448776626678993,-2.0,1.9999999999999998,2.0,2.0,-2.0,-0.9071403928847859,-2.0
2007-07-06,2.0,-0.4465179842149964,-2.0,0.9810250622772821,2.0,-2.0,1.9999999999999998,2.0,-1.5345070780622854,-2.0,2.0,-2.0
2007-07-13,2.0,2.0,-2.0,-0.898829742506024,1.8988297425060243,-2.0,2.0,2.0,-2.0,-2.0,2.0,-2.0
2007-07-20,2.0,2.0,-2.0,-0.9927883614261838,1.992788361426185,-2.0,1.9999999999999993,2.0,-2.0,-2.0,2.0,-1.9999999999999998
2007-07-27,2.0,2.0,-2.0,-2.0,2.0,-2.0,2.0,2.0,-0.9999999999999994,-2.0,2.0,-2.0
2007-08-03,2.0,2.0000000000000004,-2.0,-1.6996494197648326,2.0,-2.0,2.0000000000000004,2.0,-1.3003505802351685,-2.0,2.0,-2.0
2007-08-10,2.0,-1.4839301477803257,-2.0,-2.0,2.0,-2.0,2.0,2.0,-1.5160698522196745,-2.0,2.0,2.0
2007-08-17,1.3181264642444162,-2.0,-2.0,-0.09306811343242168,-2.0,-1.024849433670891,-1.1874397356281774,2.0,-0.01276918151292526,2.0,2.0,2.0
2007-08-24,0.33399813844771514,2.0000000000000004,-2.0,-2.0,2.0,-0.5833205217113727,-0.6952029707087212,2.0,-2.0,-2.0,2.0,1.9445253539723788
2007-08-31,2.0,0.24109380831686056,-2.0,-2.0,2.0,-2.0,0.5480514884999295,2.0,-1.78914529681679,-2.0,2.0,2.0
2007-09-07,-2.0,0.4601656909532611,-2.0,-2.0000000000000004,1.8753636243114185,2.0,0.66447068473532,2.0,-2.0,-2.0,2.0,2.0
2007-09-14,-1.8512013194557815,2.0,-2.0,-2.0000000000000004,2.0,2.0,-1.1487986805442174,2.0,-2.0,-2.0,2.0,2.0
2007-09-21,2.0,0.564430275495432,-2.0,-2.0,-1.2697214805239097,2.0,1.1849786794056743,0.5203125256228033,-2.0,-2.0,2.0,2.0
2007-09-28,2.0,1.9999999999999998,-2.0,-2.0,0.012770138617143583,2.0,0.9872298613828565,-2.0,-2.0,-2.0,2.0,2.0
2007-10-05,0.010277201753128755,2.0000000000000004,-2.0,-2.0,-0.07395912602774084,2.0,-0.49940907271743873,1.5630909969920503,-2.0,-2.0,2.0,2.0
2007-10-12,2.0,2.0000000000000004,-2.0,-1.9999999999999998,0.14371670310787427,2.0,0.8562832968921253,-2.0000000000000004,-2.0,-2.0,2.0,2.0
2007-10-19,2.0,0.6094784454536006,-2.0,-2.0,0.3905215545463985,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-10-26,2.0,2.0000000000000004,-2.0,-2.0,-0.10040284273857006,2.0,1.10040284273857,-2.0,-2.0,-2.0,2.0,2.0
2007-11-02,2.0,2.0000000000000004,-2.0,-2.0000000000000004,2.0,2.0,1.4658155391073804,-2.0,-2.0,-2.0,2.0,-0.46581553910738027
2007-11-09,2.0,1.8275353277388353,-2.0,-2.0,2.0,2.0,2.0,-2.0,-0.827535327738835,-2.0,2.0,-2.0
2007-11-16,2.0,0.392949760957704,-2.0,-2.0,2.0,2.0,1.9999999999999998,-1.9999999999999998,-2.0,-2.0,2.0,0.607050239042296
2007-11-23,2.0,-0.487287065479518,-2.0,1.4872870654795187,2.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,-2.0
2007-11-30,2.0,0.5696080827353889,-2.0,0.4373501979659395,2.0,2.0,1.9930417192986718,-2.0,-2.0,-2.0,2.0,-2.0
2007-12-07,2.0,-0.6256928418694501,-2.0,2.0,0.15288764957119755,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,-0.5271948077017474
2007-12-14,2.0,0.10859329349867214,-2.0,0.9804197835849892,1.011076760920027,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,-1.1000898380036892
2007-12-21,2.0,-2.0,-2.0,1.5786263735036066,-0.5786263735036057,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
2007-12-28,2.0,-2.0000000000000004,-2.0,0.9368027397847924,0.06319726021520795,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0
2008-01-04,2.0,-0.5439544309763247,-2.0,2.0,1.5439544309763258,2.0,1.9999999999999993,-2.0,-2.0,-2.0,2.0,-2.0
2008-01-11,2.0,-1.7803921961454445,-2.0,2.0,-1.2196078038545546,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
