,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,0.4294201687736591,2.0,-2.0,1.3921563101085326,2.0,-2.0,2.0,-2.0,2.0,-2.0,1.1784235211178085,-2.0
2007-06-22,-0.02333249787235504,2.0,-2.0,1.6730887627031656,2.0,-2.0,1.9999999999999998,-2.0,2.0,-2.0,1.350243735169191,-2.0
2007-06-29,-0.9829428994173356,1.9999999999999998,-2.0,2.0,2.0,-2.0,1.9999999999999996,-1.7601856510936083,2.0,-2.0,1.7431285505109444,-2.0
2007-07-06,-1.489227936648159,2.0,-2.0,1.4813251019738893,2.0,-2.0,1.9999999999999998,-0.9920971653257296,2.0,-2.0,2.0,-2.0
2007-07-13,0.5799811774875361,2.0,-2.0,0.8253437944804023,2.0,-2.0,2.0,-0.8103030012907517,0.40497802932281357,-2.0,2.0,-2.0
2007-07-20,-0.459745319808526,2.0,-2.0,-1.0906801522077416,2.0,-2.0,1.9999999999999998,2.0,0.5504254720162677,-2.0,2.0,-2.0
2007-07-27,0.16428503757031812,0.5584553800307984,-2.0,-2.0000000000000004,2.0,-2.0,1.6074012242280837,2.0,-0.018978797478134482,-2.0,2.0,0.6888371556489343
2007-08-03,0.4987228220990848,-0.24749850921177197,-2.0,-1.4082792036736518,2.0,-2.0,2.0,2.0,-0.37152150348629537,-2.0,2.0,0.5285763942726343
2007-08-10,2.0,-2.0,-2.0,-0.44422291979767214,2.0,-2.0,1.9999999999999996,2.0,-0.03950299653974471,-2.0,-0.5162740836625827,2.0
2007-08-17,-0.18079254146325208,-2.0000000000000004,-2.0,-2.0,-0.6034520986032105,-2.0,0.3822812269494927,2.0,2.0,1.4019634131169703,2.0,2.0
2007-08-24,2.0,-1.0000000000000002,-2.0,-2.0000000000000004,-2.0,-2.0,2.0000000000000004,2.0,2.0,-2.0,2.0,2.0
2007-08-31,2.0,-0.4693652007078128,-2.0,-2.0,-2.0,-2.0,2.0,2.0,1.854985991147413,-2.0,2.0,1.6143792095604002
2007-09-07,2.0,-1.089804867005242,-2.0,-2.0,-2.0,-0.4176471720896125,2.0000000000000004,2.0,0.5074520390948544,-2.0,2.0,2.0
2007-09-14,2.0,-0.019298617445035308,-2.0,-2.0,1.9602027590108073,-0.9379478606921037,1.9999999999999996,0.9347179107453045,-2.0,-2.0,2.0,1.0623258083810274
2007-09-21,2.0,0.055632271021304476,-2.0,-1.9999999999999998,-0.510803194268588,2.0,1.9999999999999996,0.5267264886893246,-2.0,-2.0,2.0,0.9284444345579594
