,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2007-06-15,1.169758112347185,-0.20404245605391738,-2.0,2.0,2.0,-2.0,1.9999999999999998,-1.9999999999999998,2.0,-2.0,-0.20054332587398527,0.23482766958071746
2007-06-22,0.9286236269744851,1.9999999999999998,-2.0,1.5165867225418717,2.0,-2.0,1.9999999999999996,-2.0,2.0,-2.0,0.554789650483644,-1.9999999999999998
2007-06-29,-0.439386951457294,2.0,-2.0,1.8877662913087916,2.0,-2.0,1.9999999999999996,-2.0,2.0,-2.0,1.5516206601485028,-1.9999999999999998
2007-07-06,-1.012767115112129,2.0,-2.0,1.4483600647256265,2.0,-2.0,1.9999999999999993,-1.435592949613497,2.0,-2.0,2.0,-2.0000000000000004
2007-07-13,0.7272012210816668,2.0,-2.0,1.5705642283340864,2.0,-2.0,2.0,-2.0,0.7022345505842471,-2.0,2.0,-2.0000000000000004
2007-07-20,-0.9142793234669935,1.2017727862151344,-2.0,-0.5313146715790473,2.0,-2.0,2.0000000000000004,2.0,1.2438212088309057,-1.9999999999999998,2.0,-2.0
2007-07-27,-0.6278185467337973,-0.8721226182254246,-2.0,-2.0,2.0,-2.0,2.0,2.0,0.4999411649592222,-2.0000000000000004,2.0,1.9999999999999998
2007-08-03,0.1568794084429236,-1.616725034339564,-2.0,-0.4036981356261032,2.0,-2.0,1.9999999999999996,2.0,-0.4354446586263025,-2.0000000000000004,2.0,1.2989884201490476
2007-08-10,2.0,-2.0000000000000004,-2.0,-0.26257037179558734,2.0,-2.0,2.0000000000000004,2.0,-0.2143512860915836,-2.0,-0.5230783421128287,2.0
2007-08-17,-0.10931724500189491,-2.0,-2.0,-1.7244754028627671,-0.9131165514147661,-2.0,0.7607543267916829,2.0,2.0,0.986154872487745,2.0,2.0
2007-08-24,2.0,-1.14196806660947,-2.0,-2.0,-1.8580319333905295,-2.0,1.9999999999999998,2.0,2.0,-2.0,2.0,2.0
2007-08-31,2.0,-0.6664962393121705,-2.0,-2.0,-2.0,-2.0,2.0,2.0,1.6664962393121703,-2.0,2.0,2.0
2007-09-07,2.0,-0.9111932409111011,-2.0,-2.0,-2.0,-1.2766549734273258,1.9999999999999998,2.0,1.1878482143384266,-2.0,2.0,2.0
2007-09-14,2.0,-0.19796245445450592,-2.0,-2.0,2.0,-1.1878025235614826,2.0,1.1250290042620346,-2.0,-2.0,2.0,1.2607359737539536
2007-09-21,2.0,0.25691416776980786,-2.0,-2.0,0.22687700798475535,2.0,1.9999999999999998,0.04842907331814869,-2.0,-1.9999999999999998,2.0,0.4677797509272881
2007-09-28,2.0,2.0000000000000004,-2.0,-2.0,1.4829133079779058,2.0,2.0000000000000004,-0.8564112943145347,-2.0,-2.0,2.0,-1.6265020136633717
2007-10-05,2.0,2.0000000000000004,-2.0,-2.0,1.3291785459442422,2.0,1.999229484257342,-2.0,-2.0,-2.0,2.0,-0.32840803020158454
2007-10-12,1.9075488322659122,2.0,-2.0,-2.0000000000000004,0.8982345544153439,2.0,1.4997715016343314,-2.0,-2.0,-2.0,2.0,0.6944451116844128
2007-10-19,0.3229596728033228,1.6765291565479878,-2.0,-2.0,1.7334309787748494,2.0,1.2670801918738406,-2.0,-2.0,-2.0000000000000004,2.0,2.0
2007-10-26,0.038418941857880064,2.0,-2.0,-2.0,1.6496007670621435,2.0,0.7713579923086026,-1.4593777012286262,-2.0,-2.0000000000000004,2.0,2.0
2007-11-02,0.3748960594877088,0.48004019429895844,-2.0,-2.0,1.6785815720143864,2.0,1.6182368175521051,-1.1517546433531587,-2.0,-2.0,2.0,2.0
2007-11-09,2.0,0.8608869571503054,-2.0,-2.0,0.5079411164328482,2.0,1.6311719264168467,-2.0,-2.0,-2.0,2.0,2.0
2007-11-16,0.9209847396921442,0.49866366178662197,-2.0,-1.9999999999999998,1.5803515985212342,2.0,1.9999999999999996,-2.0,-2.0,-2.0,2.0,2.0
2007-11-23,2.0,-0.30853181275586333,-2.0,-2.0000000000000004,1.3085318127558638,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0
2007-11-30,2.0,0.6351451546886145,-2.0,-2.0000000000000004,0.3648548453113857,2.0,1.9999999999999998,-2.0,-2.0,-2.0,2.0,2.0
2007-12-07,2.0,0.6267828619369821,-2.0,-2.0,0.3732171380630176,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-12-14,2.0,0.8315339484368056,-2.0,-2.0,0.6245288389054261,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,1.5439372126577677
2007-12-21,2.0,0.5832734558172142,-2.0,-2.0,0.4167265441827854,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,2.0
2007-12-28,2.0,1.9220713223344155,-2.0,-1.4384419126036256,2.0,2.0,2.0000000000000004,-2.0,-2.0,-2.0,2.0,-1.48362940973079
